B8,B11,B12,B2,B3,B4,B5,EVI,GNDVI,NDRE,NDVI,SAVI,MSAVI,NDMI,inferred_stage,health_status
3290.3333333333335,1626.3333333333333,728.625,325.375,499.5416666666667,315.0,794.3333333333334,1.848915550462405,0.7542240883333333,0.6265837575000001,0.8455581533333333,1.2681555012132495,0.9111297673272057,0.3431707251042073,reproductive,1
3473.5,1693.4166666666667,764.7916666666666,305.0,501.7916666666667,289.7083333333333,789.9166666666666,1.54893541159219,0.7618117808333333,0.6389138041666667,0.8629597595833333,1.2942631690403794,0.9210025710058858,0.3472231192284325,reproductive,1
3132.0833333333335,1651.0416666666667,767.2083333333334,369.5833333333333,536.125,354.0833333333333,824.9166666666666,2.4415588718300802,0.7505212333333334,0.61572395,0.8471524520833333,1.2705328702313026,0.9070374137683075,0.31872967169287847,reproductive,1
2689.0,1703.2083333333333,822.25,382.1666666666667,568.25,419.4583333333333,963.5833333333334,1.8352998325198155,0.6867116408333334,0.49858476816666664,0.7736653637500001,1.160297627857182,0.8637687578478032,0.2305696192284672,reproductive,1
3679.0,1702.75,780.9166666666666,454.625,624.0833333333334,450.6666666666667,960.125,2.368046297046289,0.7542525622916667,0.61965499025,0.8302601195833333,1.2452289345478655,0.8950864735483227,0.3790068155241064,reproductive,1
2737.1666666666665,1511.8333333333333,673.7083333333334,330.125,474.5833333333333,295.2083333333333,744.7916666666666,2.5414849062615175,0.74113219875,0.5976068437500001,0.8471351866666667,1.270478758281751,0.9100232435998805,0.29342821434784716,reproductive,1
3679.3333333333335,1610.2916666666667,693.4583333333334,312.0,532.9583333333334,317.375,899.0833333333334,0.6458374311395924,0.7555759333333333,0.6158084504166667,0.8518610716666667,1.277629326472466,0.9144366640011677,0.3947005978948499,reproductive,1
2752.5833333333335,1603.6666666666667,751.0416666666666,341.6666666666667,495.125,331.7083333333333,838.3333333333334,2.4239563776892177,0.7378509695833334,0.5669666295833333,0.8371256066666667,1.255468337233989,0.9016405743625455,0.2727826049760495,reproductive,1
3035.6666666666665,1753.5,800.4583333333334,320.0,494.5833333333333,314.0416666666667,856.25,2.30863755716018,0.7403063529166666,0.5726894216666667,0.8368339816666667,1.2550561407523195,0.9047838085286722,0.26984561736001406,reproductive,1
3305.5,1529.5,664.0416666666666,298.25,502.0833333333333,292.3333333333333,846.9583333333334,2.2775176255437937,0.7492792958333333,0.6020989824999999,0.85291161875,1.2791855495655993,0.9148395027144147,0.3715202371827459,reproductive,1
3810.3333333333335,1747.6666666666667,831.8333333333334,387.1666666666667,575.3333333333334,405.5,977.6666666666666,2.2360428102360035,0.7593799220833333,0.6066420895833333,0.8305379308333333,1.2456529173570488,0.9002235386372869,0.3750957397985031,reproductive,1
3655.5,1633.625,745.9166666666666,333.7083333333333,530.5416666666666,309.125,853.625,2.263320514519896,0.7642087904166667,0.6345457179166667,0.8654753825,1.298043773654479,0.9214983884222269,0.3878443714535504,reproductive,1
3498.4166666666665,1696.5,717.875,234.75,466.0416666666667,231.625,812.125,2.887428077512595,0.7611066029166667,0.621202365,0.8724103466666667,1.308438070162403,0.9314063329736086,0.34481318201653793,reproductive,1
3756.9166666666665,1824.5416666666667,781.1666666666666,274.4166666666667,506.9583333333333,256.7083333333333,885.5833333333334,3.143690714223082,0.7599849533333334,0.6169278887499999,0.8698627641666666,1.3046316106596245,0.9289529776106633,0.34531280149692206,reproductive,1
2965.25,1553.375,694.0416666666666,268.6666666666667,415.7083333333333,271.7916666666667,695.4166666666666,2.7787906908972206,0.7627899579166666,0.6269467616666666,0.8412697933333333,1.2617053135599223,0.9121715756789778,0.3139384344936875,reproductive,1
2634.25,1445.2916666666667,635.4583333333334,247.41666666666666,377.4166666666667,215.75,647.0,2.4504262216505937,0.7663082079166667,0.61333457,0.86648161375,1.2994859563004997,0.9255413096311145,0.29144494962981593,reproductive,1
3301.1666666666665,1656.3333333333333,718.5,270.3333333333333,465.0,255.0,837.5,2.913712115667998,0.7562849366666667,0.5968865449999999,0.8600989341666666,1.2899656713271037,0.9236759674552862,0.3321257391850864,reproductive,1
3191.8333333333335,1651.9583333333333,776.5416666666666,376.75,558.9583333333334,357.2083333333333,808.5833333333334,2.4748666975914007,0.7376604487499999,0.6252574125,0.84130422,1.2617669072285855,0.9048179453432681,0.32470779421219875,reproductive,1
3904.6666666666665,1841.125,831.0,313.2916666666667,532.3333333333334,308.9583333333333,861.375,2.8158244593125854,0.7639896912499999,0.6418557029166666,0.8579257983333334,1.2867348467885777,0.9211239875754131,0.36003876298464105,reproductive,1
3158.6666666666665,1589.8333333333333,726.8333333333334,269.7083333333333,434.7916666666667,242.54166666666666,724.125,3.3601067497422115,0.7695280575,0.6361282470833334,0.8715777366666666,1.3071689645201816,0.9276591571345042,0.3322285670720342,reproductive,1
3306.0833333333335,1670.8333333333333,789.0,415.9583333333333,590.1666666666666,401.375,846.3333333333334,2.470903676406334,0.7392481079166666,0.6300478697499999,0.8331380966666666,1.2495262364953532,0.8982918816503608,0.3396850012442216,reproductive,1
3334.3333333333335,1670.0833333333333,771.4583333333334,295.5833333333333,490.0416666666667,284.7916666666667,797.75,2.783884231070411,0.75596285625,0.6246317379166667,0.8578005020833332,1.2865183602411883,0.9199003807227845,0.33649697899262515,reproductive,1
3836.8333333333335,1889.4166666666667,878.0833333333334,390.5416666666667,618.0,388.9166666666667,935.0416666666666,2.3418543925309305,0.7426323524999999,0.624740135,0.839612235,1.2592640916201174,0.905200726502926,0.34455747875663767,reproductive,1
3751.0,1889.4166666666667,878.0833333333334,380.9166666666667,589.25,362.875,935.0416666666666,2.4196797138267763,0.7499451741666667,0.61794111375,0.8490363758333334,1.2733939957062017,0.9106906638243307,0.3344766085519922,reproductive,1
2705.8333333333335,1579.0416666666667,742.7083333333334,364.625,479.8333333333333,332.7083333333333,829.1666666666666,2.5904519087680664,0.7615371295833334,0.5711058054166667,0.8519619545833333,1.277708546248656,0.9089661413345501,0.2691121716060474,reproductive,1
2938.5,1642.5833333333333,760.6666666666666,377.9166666666667,524.125,356.25,764.0,2.4781973380598905,0.7425188754166667,0.6229647754166666,0.8346945491666666,1.2518360799002117,0.8993978053996065,0.2874055980745927,reproductive,1
3292.0,1659.4166666666667,774.0,413.7916666666667,589.0,387.75,919.7083333333334,2.4770468424611702,0.7366510941666666,0.5919435279166666,0.8364348770833333,1.2544679184851553,0.8998545744782215,0.3324275713816878,reproductive,1
3133.8333333333335,1589.0,724.5416666666666,336.0416666666667,485.8333333333333,296.2916666666667,756.0,2.5963333720207498,0.7636651037500001,0.63664450375,0.86418342125,1.2960759930352046,0.9180446042750153,0.33249808911068224,reproductive,1
2733.3333333333335,1674.5416666666667,789.2916666666666,386.2916666666667,523.0,369.5833333333333,813.625,2.455531964570634,0.7369281158333334,0.5840880679166667,0.8266105295833334,1.2396956733407316,0.8939672187803657,0.24450388333086978,reproductive,1
3334.3333333333335,1671.375,756.0416666666666,397.5833333333333,580.125,381.1666666666667,889.7083333333334,2.4247222101107293,0.7334565999999999,0.5989952900000001,0.8288196012499999,1.2430525924050526,0.8976315586422933,0.3352502149332808,reproductive,1
3025.75,1716.7916666666667,780.4583333333334,384.5416666666667,542.375,344.9583333333333,869.6666666666666,2.591128597804365,0.7475688875,0.591645995,0.85508260125,1.2824172534231872,0.9103825778364959,0.28211465974635946,reproductive,1
2952.5833333333335,1653.75,772.0416666666666,336.8333333333333,477.375,321.7083333333333,766.8333333333334,2.4347592555268545,0.7506858158333333,0.6098882195833334,0.8361288220833334,1.2539916616910893,0.9031662445044996,0.28526201857885347,reproductive,1
2974.5833333333335,1533.0416666666667,685.5,274.3333333333333,413.4166666666667,256.375,713.0833333333334,2.213354598867808,0.7703344925,0.6242650858333333,0.8579665358333334,1.2867455198864872,0.9182387577236378,0.3227822799302691,reproductive,1
3169.9166666666665,1740.9583333333333,838.7916666666666,390.5,567.375,380.7083333333333,868.2083333333334,2.4094828980310288,0.7191994675000001,0.58735819,0.8123008066666667,1.218272284346998,0.8894042215921635,0.29520665339962177,reproductive,1
2403.5833333333335,1462.25,713.0416666666666,292.6666666666667,393.4166666666667,280.0416666666667,791.0,2.3757966790520193,0.7422541891666666,0.51408487,0.8176476537499999,1.2262286212845341,0.8945632459852201,0.24211293352469096,reproductive,1
2676.6666666666665,1603.625,760.5,330.4166666666667,471.25,312.25,804.625,2.472212040729977,0.7376449229166666,0.562842465,0.83442765,1.25141646272177,0.9016306305483491,0.25445591768056697,reproductive,1
3468.5,1635.375,731.5833333333334,345.0,531.7083333333334,343.0,859.9583333333334,2.3121181685771797,0.7497242720833334,0.6141343358333333,0.8379480645833333,1.256752325916275,0.9055028202491826,0.3626890831805976,reproductive,1
3004.9166666666665,1643.4166666666667,758.625,336.9583333333333,497.2916666666667,317.8333333333333,810.375,2.4624345610774117,0.7502886358333334,0.60169233875,0.8492837762500001,1.2737222172573068,0.9094183717023915,0.2990929568460088,reproductive,1
3698.0,1798.4166666666667,834.2916666666666,385.5416666666667,593.0,375.4166666666667,858.6666666666666,2.398849942280917,0.7447139770833333,0.6414346720833334,0.84116306625,1.2615839673524085,0.9051818514416065,0.3509623633160593,reproductive,1
2571.6666666666665,1650.5416666666667,760.625,310.6666666666667,432.2083333333333,287.7083333333333,787.5,2.4793966270407846,0.7513594808333334,0.55599431,0.8421192216666666,1.2629420636140831,0.9064197351847838,0.22131866589838048,reproductive,1
3183.25,1762.7083333333333,809.0833333333334,327.0,486.125,302.375,818.0,2.469788916425728,0.7596124125,0.6098959766666666,0.85550381625,1.283063577600853,0.9145264020366236,0.2914919681803288,reproductive,1
3217.9166666666665,1738.25,800.125,333.9583333333333,493.25,315.4583333333333,806.4583333333334,2.4075399036221916,0.7573437679166667,0.6179944325,0.84900243875,1.2733159492504027,0.9108629499537718,0.3033292871337993,reproductive,1
3340.1666666666665,1727.5,811.1666666666666,353.4166666666667,543.7083333333334,337.9166666666667,871.5833333333334,2.438959617108158,0.7469007783333333,0.60738521,0.8486931270833334,1.272858397310958,0.9093324661884594,0.3243152526931344,reproductive,1
2934.25,1694.0,786.125,322.9166666666667,457.5416666666667,293.2083333333333,791.4583333333334,2.536908942916778,0.7586481070833333,0.5965467079166666,0.8515069304166666,1.2770524112143276,0.9119154057786053,0.2726948091320784,reproductive,1
2871.8333333333335,1677.375,811.9166666666666,335.9166666666667,473.8333333333333,326.4583333333333,845.4583333333334,2.4037468850683315,0.7523602308333333,0.5711847004166667,0.83730641125,1.2557505539630498,0.9029295633581,0.26834030176507,reproductive,1
3758.5,1844.6666666666667,844.6666666666666,365.2083333333333,561.0,340.7083333333333,887.9166666666666,2.445821287458972,0.7562223970833334,0.6303420070833333,0.8519666462500001,1.27778990572389,0.9133661431708902,0.3448849619553624,reproductive,1
3035.75,1679.3333333333333,784.5,349.2916666666667,497.0833333333333,318.1666666666667,830.0833333333334,2.5552875261467367,0.7533510770833334,0.5972686341666666,0.8518051045833334,1.277505274820115,0.9110133368500328,0.2940450314115813,reproductive,1
3441.0,1771.0,812.9583333333334,348.0833333333333,535.125,327.75,891.3333333333334,2.4354299117053575,0.7516001533333334,0.6036438225,0.8506170283333333,1.2757500357054548,0.9119675537982062,0.3244618152705107,reproductive,1
3517.5,1925.5,911.75,384.75,560.7916666666666,359.25,938.25,2.5025982390592554,0.7549112020833334,0.6018876912500001,0.85008401375,1.2749529581463432,0.9093710212160128,0.29755310108903915,reproductive,1
3266.4166666666665,1772.5833333333333,821.5,351.1666666666667,526.25,334.25,880.125,2.4486419621418483,0.7566415983333333,0.6027973525,0.8565680962500001,1.284662845132672,0.9128318071069733,0.30373563298877476,reproductive,1
3956.1666666666665,1610.7083333333333,769.4583333333334,438.4583333333333,647.4166666666666,519.1666666666666,980.75,2.0430582232100174,0.7488493704166667,0.6291731931250001,0.8012342975000001,1.2017102012324377,0.8791858733276854,0.4324978604112733,reproductive,1
3771.5,1610.7083333333333,769.4583333333334,437.5833333333333,628.0,510.9583333333333,980.75,2.0602743397973557,0.7473519495833334,0.6145796466666666,0.79699871125,1.1953507950465785,0.8765548212322756,0.4127822739424338,reproductive,1
3237.0833333333335,1650.9166666666667,776.1666666666666,384.5833333333333,544.3333333333334,370.3333333333333,878.0,2.4381238690418083,0.7507149295833333,0.6033667941666666,0.8393627695833333,1.2588581250580597,0.902740663809368,0.33353366523498224,reproductive,1
2865.0833333333335,1563.5833333333333,745.9583333333334,348.625,473.25,322.2916666666667,840.875,2.5433913467564637,0.76262233375,0.579568755,0.8519823354166666,1.2777557730479951,0.9099365738556836,0.30240670452571056,reproductive,1
3526.6666666666665,1629.5833333333333,760.8333333333334,382.7083333333333,555.6666666666666,374.375,871.5,2.4064645930924793,0.7585982279166666,0.6304393910833334,0.8446772137499999,1.2668441250881866,0.9058942758867753,0.37653193741058383,reproductive,1
3433.3333333333335,1647.5833333333333,782.5416666666666,372.2083333333333,538.4583333333334,367.75,917.0416666666666,2.3813513070361267,0.7608049975000001,0.6032086266666666,0.8434464145833332,1.2649940782368072,0.9054963901013858,0.3600280450814977,reproductive,1
3454.5,1895.4166666666667,898.5416666666666,414.125,591.7083333333334,403.375,967.2916666666666,2.4456401262187257,0.7360549320833334,0.584991215,0.8247761620833334,1.2369957387738932,0.8944037548979887,0.29705348483839744,reproductive,1
3310.75,1509.3333333333333,698.5833333333334,370.3333333333333,526.9583333333334,344.2916666666667,819.2083333333334,2.518565834001929,0.7606768004166667,0.6334045170833333,0.8530546666666666,1.2793962985083285,0.9106719056526913,0.3846978740219251,reproductive,1
1970.0,1342.4583333333333,657.9166666666666,298.0,358.875,282.0833333333333,700.7083333333334,2.4950773404925224,0.7647249308333333,0.5141660058333334,0.8273667295833333,1.2407330046339193,0.8965133829524442,0.19072526571420348,reproductive,1
2953.5,1531.375,733.4583333333334,358.4166666666667,491.875,323.8333333333333,795.2083333333334,2.597012429735137,0.7519319116666666,0.60534680625,0.8467647179166667,1.2699401603178322,0.9077570885529743,0.32583826586129333,reproductive,1
3045.4166666666665,1613.0416666666667,745.8333333333334,351.1666666666667,514.0416666666666,336.6666666666667,835.5,2.4374909817859898,0.7439991670833334,0.59438073125,0.8392030695833333,1.258607172727409,0.9038663549156164,0.31393243309287905,reproductive,1
3473.6666666666665,1664.0833333333333,762.5833333333334,340.625,563.125,323.4583333333333,814.0833333333334,2.399295304054896,0.7381694516666667,0.6352535841666667,0.8512117058333333,1.2766439934691896,0.9125631079068436,0.3572603078198154,reproductive,1
2412.5833333333335,1354.4166666666667,645.8333333333334,302.375,410.8333333333333,273.9166666666667,674.6666666666666,2.5768275071489355,0.7492419758333333,0.59336922875,0.8448899991666666,1.26707826321341,0.9078155216480468,0.2871970524626028,reproductive,1
3119.4166666666665,1514.4583333333333,701.3333333333334,336.25,466.9166666666667,315.9583333333333,754.0833333333334,2.4741929270949465,0.7742386291666666,0.6396757158333334,0.8565036970833333,1.284556446430989,0.9133817536831353,0.35487810354015203,reproductive,1
3338.6666666666665,1667.375,771.0,350.75,538.2083333333334,338.375,887.0833333333334,2.419242950443128,0.7526077579166667,0.6044451783333333,0.8529119804166667,1.2791840764605311,0.911260183204547,0.34123423956355997,reproductive,1
3475.8333333333335,1618.875,766.0416666666666,375.7083333333333,570.375,371.4583333333333,940.2083333333334,2.3846056787333114,0.7502846320833333,0.5998499308333333,0.8449143133333333,1.2671976350237124,0.9058405631663126,0.3738882450707073,reproductive,1
3569.3333333333335,1585.625,759.1666666666666,385.375,556.1666666666666,381.125,855.0,2.368212850554704,0.7562243408333332,0.6343732825,0.8361181004166666,1.254011176826227,0.902317960340118,0.39229600844371704,reproductive,1
2732.4166666666665,1588.875,737.5833333333334,348.7083333333333,479.9166666666667,361.9583333333333,909.7916666666666,2.295020551415604,0.7493974737500001,0.5291001233333333,0.8207156458333333,1.2308537521421747,0.8917674744555674,0.26829587702415486,reproductive,1
3440.3333333333335,1653.125,765.0416666666666,377.25,559.375,356.5,851.9166666666666,2.4702265802138927,0.7528990470833333,0.6306719554166667,0.8506416670833333,1.275785086129191,0.9095213687654299,0.3594406646775227,reproductive,1
